employee_id,date,month,quarter,year,is_holiday_season,is_q4,sales,training_hours,performance_score,deals_closed,customer_meetings,department,region,experience_years,base_performance,territory_size,market_potential,competition_level,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_6,sales_lag_12,sales_rolling_mean_3,sales_rolling_std_3,sales_rolling_max_3,sales_rolling_mean_6,sales_rolling_std_6,sales_rolling_max_6,sales_rolling_mean_12,sales_rolling_std_12,sales_rolling_max_12,month_sin,month_cos,quarter_sin,quarter_cos,time_index,employee_avg_sales,sales_vs_avg,employee_cv,exp_performance,market_territory,training_impact
EMP0022,2023-04-26,4,2,2023,0,0,62116.3112390425,0,62.6700163821692,9,91,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,51764.94254362493,38582.6153589318,43054.219702198665,49102.89591248782,36031.997073718085,50821.289713866405,11795.192704730109,62116.3112390425,51881.392824936775,9309.4972734772,62116.3112390425,48795.33909219351,9621.205053856978,62116.3112390425,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,16,45684.86239166751,16431.448847374988,0.20786293033457656,564.0301474395228,249.65458373665874,0.0
EMP0022,2023-05-26,5,2,2023,0,0,35454.93401103954,0,72.40939521668638,7,84,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,62116.3112390425,51764.94254362493,38582.6153589318,58807.16900856734,37766.96316452104,49778.729264568996,13441.206840008539,62116.3112390425,47989.35365868214,10623.634572154244,62116.3112390425,48602.66999607006,9881.752370965909,62116.3112390425,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,17,45116.53303718819,-9661.599026148644,0.21107466416446086,651.6845569501774,249.65458373665874,0.0
EMP0022,2023-06-25,6,2,2023,0,0,46600.193087327534,36,74.35270180675424,3,44,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,35454.93401103954,62116.3112390425,51764.94254362493,56963.09909725543,61917.03403730457,48057.14611246986,13390.268593705367,62116.3112390425,46262.2026570275,9672.75983383177,62116.3112390425,47326.26658357197,8951.010532195802,62116.3112390425,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,18,45194.62040824815,1405.5726790793851,0.20491173332755436,669.1743162607881,249.65458373665874,26.766972650431526
EMP0022,2023-07-25,7,3,2023,0,0,50301.807209200924,0,66.60214783818004,6,87,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,46600.193087327534,35454.93401103954,62116.3112390425,43054.219702198665,46413.86398654335,44118.97810252267,7728.177779475957,50301.807209200924,47470.13390819454,9644.522558106626,62116.3112390425,47650.261852126765,8985.281769899822,62116.3112390425,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,19,45449.97974829579,4851.827460905137,0.19991115409477556,599.4193305436204,249.65458373665874,0.0
EMP0022,2023-08-24,8,3,2023,0,0,46815.346804029796,0,63.60121742772638,6,60,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,50301.807209200924,46600.193087327534,35454.93401103954,38582.6153589318,44838.35813471338,47905.78236685275,2077.8051073945676,50301.807209200924,48842.25581571087,8662.892425546002,62116.3112390425,47815.01090790314,8947.080513849807,62116.3112390425,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,20,45514.99722714027,1300.3495768895227,0.1946810405764259,572.4109568495375,249.65458373665874,0.0
EMP0022,2023-09-23,9,3,2023,0,0,51535.075800312894,0,58.18886137328917,4,28,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,46815.346804029796,50301.807209200924,46600.193087327534,51764.94254362493,34216.596921131335,49550.74327118121,2447.8629922514415,51535.075800312894,48803.944691825534,8647.877209923583,62116.3112390425,49258.217481168256,7888.314857635601,62116.3112390425,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,21,45788.637162284474,5746.4386380284195,0.19092266448041953,523.6997523596026,249.65458373665874,0.0
EMP0022,2023-10-23,10,4,2023,0,1,50847.45004592881,0,66.81757755999223,5,96,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,51535.075800312894,46815.346804029796,50301.807209200924,62116.3112390425,49102.89591248782,49732.62421675717,2549.7231068549568,51535.075800312894,46925.80115963992,5995.35109012678,51535.075800312894,49403.596992288345,7901.257305893537,62116.3112390425,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,22,46008.58554852989,4838.864497398921,0.1870516639942228,601.3581980399301,249.65458373665874,0.0
EMP0022,2023-11-22,11,4,2023,1,1,81272.97482078848,0,58.38770323670205,10,87,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,50847.45004592881,51535.075800312894,46815.346804029796,35454.93401103954,58807.16900856734,61218.5002223434,17371.087210053447,81272.97482078848,54562.14129459808,13251.313707682295,81272.97482078848,51275.74747664011,11954.075928816246,81272.97482078848,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,23,47477.935101540665,33795.03971924782,0.2332670220181602,525.4893291303184,249.65458373665874,0.0
EMP0022,2023-12-22,12,4,2023,1,1,52084.87834621581,25,63.71754729174016,8,35,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,81272.97482078848,50847.45004592881,51535.075800312894,46600.193087327534,56963.09909725543,61401.767737644375,17220.088861718614,81272.97482078848,55476.25550441279,12772.761319508803,81272.97482078848,50869.229080720135,11825.338289467749,81272.97482078848,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,24,47662.21283132766,4422.665514888147,0.22829264020301662,573.4579256256615,249.65458373665874,15.929386822935038
EMP0022,2024-01-21,1,1,2024,0,0,57481.05400434872,0,67.44862981483273,5,80,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,52084.87834621581,81272.97482078848,50847.45004592881,50301.807209200924,43054.219702198665,63612.96905711767,15530.181280752045,81272.97482078848,56672.79663693742,12524.944681716448,81272.97482078848,52071.465272565976,11691.186568469591,81272.97482078848,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,25,48039.86056875155,9441.193435597168,0.22551268910357972,607.0376683334946,249.65458373665874,0.0
EMP0022,2024-02-20,2,1,2024,0,0,48348.51109156731,0,62.750029350047974,5,28,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,57481.05400434872,52084.87834621581,81272.97482078848,46815.346804029796,38582.6153589318,52638.14781404394,4591.3413444735,57481.05400434872,56928.32401819368,12297.185398109788,81272.97482078848,52885.289916952264,10985.469189243258,81272.97482078848,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,26,48051.29206959658,297.2190219707263,0.2210842339396882,564.7502641504318,249.65458373665874,0.0
EMP0022,2024-03-21,3,1,2024,0,0,42395.11917410961,0,73.55557431864615,3,81,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,48348.51109156731,57481.05400434872,52084.87834621581,51535.075800312894,51764.94254362493,49408.228090008546,7598.592469210631,57481.05400434872,55404.99791382646,13596.37911913593,81272.97482078848,52104.471302825994,11397.600376893615,81272.97482078848,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,27,47849.28589475776,-5454.166720648151,0.21900958724126532,662.0001688678153,249.65458373665874,0.0
EMP0022,2024-04-20,4,2,2024,0,0,52198.68920111027,0,64.16934504118414,4,67,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,42395.11917410961,48348.51109156731,57481.05400434872,50847.45004592881,62116.3112390425,47647.43982226239,4939.2430606379585,52198.68920111027,55630.20443969004,13516.748801939686,81272.97482078848,51278.00279966498,10956.664944342207,81272.97482078848,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,28,47999.26531911474,4199.423881995528,0.21505044896972283,577.5241053706573,249.65458373665874,0.0
EMP0022,2024-05-20,5,2,2024,0,0,51143.30772550414,0,62.29689460008585,6,60,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,52198.68920111027,42395.11917410961,48348.51109156731,81272.97482078848,35454.93401103954,48579.03870024134,5381.366280417854,52198.68920111027,50608.59325714264,4995.870033690072,57481.05400434872,52585.36727587037,9768.557109969333,81272.97482078848,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,29,48104.06673266106,3039.240992843086,0.21118717993496297,560.6720514007726,249.65458373665874,0.0
EMP0022,2024-06-19,6,2,2024,0,0,63334.41920065013,25,71.37843776710484,6,44,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,51143.30772550414,52198.68920111027,42395.11917410961,52084.87834621581,46600.193087327534,55558.805375754855,6754.523319982705,63334.41920065013,52483.5167328817,7259.046590408085,63334.41920065013,53979.88611864724,10027.486777027849,81272.97482078848,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,48595.368425176835,14739.050775473297,0.21310678683649928,642.4059399039436,249.65458373665874,17.84460944177621
EMP0022,2024-07-19,7,3,2024,0,0,46284.53211116202,0,68.92088291453639,0,29,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,63334.41920065013,51143.30772550414,52198.68920111027,57481.05400434872,50301.807209200924,53587.419679105435,8783.787615395535,63334.41920065013,50617.429750683914,7155.796738566894,63334.41920065013,53645.11319381066,10226.528494780414,81272.97482078848,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,48523.15479036387,-2238.6226792018497,0.21012210482034174,620.2879462308275,249.65458373665874,0.0
EMP0022,2024-08-18,8,3,2024,0,0,43783.65265366876,0,63.00841494330116,6,81,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,46284.53211116202,63334.41920065013,51143.30772550414,48348.51109156731,46815.346804029796,51134.20132182698,10639.435451813002,63334.41920065013,49856.62001103416,7669.506680207651,63334.41920065013,53392.472014613915,10445.692891682449,81272.97482078848,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32,48379.53351349432,-4595.880859825564,0.20812664326323152,567.0757344897105,249.65458373665874,0.0
EMP0022,2024-09-17,9,3,2024,0,0,44649.09248247372,0,59.22420715604079,5,52,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,43783.65265366876,46284.53211116202,63334.41920065013,42395.11917410961,51535.075800312894,44905.75908243484,1270.0424492433049,46284.53211116202,50232.282229094846,7276.046717793505,63334.41920065013,52818.64007146066,10741.943567238697,81272.97482078848,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,33,48269.814659640775,-3620.722177167052,0.20584192572762777,533.0178644043672,249.65458373665874,0.0
EMP0022,2024-10-17,10,4,2024,0,1,48634.7056552364,0,68.31026685511067,3,53,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,44649.09248247372,43783.65265366876,46284.53211116202,52198.68920111027,50847.45004592881,45689.15026379296,2587.367184488299,48634.7056552364,49638.2849714492,7228.731247940753,63334.41920065013,52634.24470556962,10797.704153662035,81272.97482078848,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,34,48280.24011665779,354.46553857861,0.20275248229865278,614.792401695996,249.65458373665874,0.0
EMP0022,2024-11-16,11,4,2024,1,1,67162.07753392069,0,66.5630560883389,12,34,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453,48634.7056552364,44649.09248247372,43783.65265366876,51143.30772550414,81272.97482078848,53481.95855721027,12013.763752606399,67162.07753392069,52308.07993951862,10230.583155694601,67162.07753392069,51458.336598330636,7727.06289282404,67162.07753392069,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,35,48804.73560047065,18357.341933450036,0.207937384071276,599.0675047950501,249.65458373665874,0.0
EMP0023,2022-01-01,1,1,2022,0,0,66773.53804278631,14,54.32750965281028,7,78,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,66773.53804278631,66773.53804278631,66773.53804278631,66773.53804278631,66773.53804278631,66773.53804278631,2028.088397424396,66773.53804278631,66773.53804278631,2028.088397424396,66773.53804278631,66773.53804278631,2028.088397424396,66773.53804278631,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,66773.53804278631,0.0,0.02973361141954162,1032.2226834033952,290.02485048641637,7.605851351393439
EMP0023,2022-01-31,1,1,2022,0,0,69641.68816011542,0,58.11435237674674,6,47,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,66773.53804278631,66773.53804278631,66773.53804278631,66773.53804278631,66773.53804278631,68207.61310145087,2028.088397424396,69641.68816011542,68207.61310145087,2028.088397424396,69641.68816011542,68207.61310145087,2028.088397424396,69641.68816011542,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1,68207.61310145087,1434.0750586645445,0.02973361141954162,1104.172695158188,290.02485048641637,0.0
EMP0023,2022-03-02,3,1,2022,0,0,48116.331243115106,0,73.398881130798,6,77,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,69641.68816011542,66773.53804278631,66773.53804278631,66773.53804278631,66773.53804278631,61510.51914867228,11688.018373997978,69641.68816011542,61510.51914867228,11688.018373997978,69641.68816011542,61510.51914867228,11688.018373997978,69641.68816011542,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2,61510.51914867228,-13394.187905557177,0.19001348911166116,1394.578741485162,290.02485048641637,0.0
EMP0023,2022-04-01,4,2,2022,0,0,67731.2457710179,0,56.13245033729177,6,92,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,48116.331243115106,69641.68816011542,66773.53804278631,66773.53804278631,66773.53804278631,61829.75505808281,11914.526515023907,69641.68816011542,63065.70080425868,10037.307520849376,69641.68816011542,63065.70080425868,10037.307520849376,69641.68816011542,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,3,63065.70080425868,4665.544966759218,0.1591538386002204,1066.5165564085437,290.02485048641637,0.0
EMP0023,2022-05-01,5,2,2022,0,0,50904.24173746655,0,66.70998804002565,1,53,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,67731.2457710179,48116.331243115106,69641.68816011542,66773.53804278631,66773.53804278631,55583.939583866515,10611.828161746385,67731.2457710179,60633.40899090025,10253.822410580688,69641.68816011542,60633.40899090025,10253.822410580688,69641.68816011542,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,4,60633.40899090025,-9729.167253433698,0.1691089693332302,1267.4897727604873,290.02485048641637,0.0
EMP0023,2022-05-31,5,2,2022,0,0,56973.12898924718,0,68.50112809419795,4,93,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,50904.24173746655,67731.2457710179,48116.331243115106,66773.53804278631,66773.53804278631,58536.205499243886,8521.703017493986,67731.2457710179,60023.36232395808,9292.235513441583,69641.68816011542,60023.36232395808,9292.235513441583,69641.68816011542,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5,60023.36232395808,-3050.2333347108943,0.1548077339545961,1301.521433789761,290.02485048641637,0.0
EMP0023,2022-06-30,6,2,2022,0,0,77030.44645067398,23,62.87655877763952,8,66,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,56973.12898924718,50904.24173746655,67731.2457710179,66773.53804278631,66773.53804278631,61635.93905912924,13673.002285158538,77030.44645067398,61732.84705860602,11470.57290719598,77030.44645067398,62452.94577063178,10643.064914214172,77030.44645067398,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,6,62452.94577063178,14577.500680042198,0.17041461164522526,1194.6546167751508,290.02485048641637,14.461608518857087
EMP0023,2022-07-30,7,3,2022,0,0,62986.20315084511,0,59.48516449063427,12,82,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,77030.44645067398,56973.12898924718,50904.24173746655,69641.68816011542,66773.53804278631,65663.25953025543,10293.151562131983,77030.44645067398,60623.599557060974,10858.257391528505,77030.44645067398,62519.60294315845,9855.366939703596,77030.44645067398,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,7,62519.60294315845,466.60020768666436,0.15763390747628828,1130.218125322051,290.02485048641637,0.0
EMP0023,2022-08-29,8,3,2022,0,0,51077.589276877145,0,64.39100714301637,3,72,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,62986.20315084511,77030.44645067398,56973.12898924718,48116.331243115106,66773.53804278631,63698.07962613207,12991.065197200911,77030.44645067398,61117.14256268798,10224.889352020764,77030.44645067398,61248.26809134941,9976.665579014663,77030.44645067398,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,8,61248.26809134941,-10170.678814472267,0.16288628239826633,1223.429135717311,290.02485048641637,0.0
EMP0023,2022-09-28,9,3,2022,0,0,60487.123842021145,0,70.0263991072712,12,52,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,51077.589276877145,62986.20315084511,77030.44645067398,67731.2457710179,66773.53804278631,58183.638756581124,6279.594234817186,62986.20315084511,59909.78890785519,9702.022021787623,77030.44645067398,61172.153666416576,9409.16961217103,77030.44645067398,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,9,61172.153666416576,-685.0298243954312,0.15381207356874535,1330.5015830381528,290.02485048641637,0.0
EMP0023,2022-10-28,10,4,2022,0,1,68532.45124725402,0,67.42867255080836,4,92,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,60487.123842021145,51077.589276877145,62986.20315084511,50904.24173746655,66773.53804278631,60032.38812205077,8736.311580552183,68532.45124725402,62847.8238261531,9078.593365170895,77030.44645067398,61841.2716283109,9198.050490607673,77030.44645067398,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,10,61841.2716283109,6691.179618943126,0.14873403334680996,1281.1447784653587,290.02485048641637,0.0
EMP0023,2022-11-27,11,4,2022,1,1,100096.61481972653,0,64.1516285257128,14,60,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,68532.45124725402,60487.123842021145,51077.589276877145,56973.12898924718,66773.53804278631,76372.06330300057,20936.15489450453,100096.61481972653,70035.07146456632,17059.457827325663,100096.61481972653,65029.2168942622,14102.084535615986,100096.61481972653,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,11,65029.2168942622,35067.39792546433,0.21685433647785132,1218.880941988543,290.02485048641637,0.0
EMP0023,2022-12-27,12,4,2022,1,1,76660.00587072506,24,64.69026218946303,9,70,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,100096.61481972653,68532.45124725402,60487.123842021145,77030.44645067398,66773.53804278631,81763.0239792352,16389.164129670764,100096.61481972653,69973.33136790816,17029.721785536876,100096.61481972653,65853.08921325709,14496.532750081386,100096.61481972653,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,12,65923.89296937472,10736.112901350338,0.21056873014946476,1229.1149815997976,290.02485048641637,15.525662925471126
EMP0023,2023-01-26,1,1,2023,0,0,60632.96810333094,0,58.57708872120773,6,91,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,76660.00587072506,100096.61481972653,68532.45124725402,62986.20315084511,69641.68816011542,79129.86293126084,19847.4179293864,100096.61481972653,69581.1255266558,17248.51641808684,100096.61481972653,65102.36254185839,14515.750616348912,100096.61481972653,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,13,65545.9697646573,-4913.001661326365,0.20461478215976783,1112.9646857029468,290.02485048641637,0.0
EMP0023,2023-02-25,2,1,2023,0,0,50870.60235608779,0,58.674595691910085,6,70,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,60632.96810333094,76660.00587072506,100096.61481972653,51077.589276877145,48116.331243115106,62721.19211004793,13020.900239110499,76660.00587072506,69546.62770652425,17293.075354586203,100096.61481972653,65331.88513460612,14241.944283676463,100096.61481972653,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,14,64567.611937419344,-13697.009581331557,0.20858476205292892,1114.8173181462917,290.02485048641637,0.0
EMP0023,2023-03-27,3,1,2023,0,0,45571.48603628929,0,69.55454539171359,6,48,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,50870.60235608779,60632.96810333094,76660.00587072506,60487.123842021145,67731.2457710179,52358.352165236,7640.164274079405,60632.96810333094,67060.6880722356,19753.00336020784,100096.61481972653,63485.2384900454,15299.90475869222,100096.61481972653,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,15,63380.35406859872,-17808.86803230943,0.21853337558739366,1321.5363624425581,290.02485048641637,0.0
EMP0023,2023-04-26,4,2,2023,0,0,64125.439468213706,0,56.35356935670172,6,27,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,45571.48603628929,50870.60235608779,60632.96810333094,68532.45124725402,50904.24173746655,53522.50928686359,9557.026460444018,64125.439468213706,66326.18610906223,19769.260721951898,100096.61481972653,64587.00496760765,14778.730562493794,100096.61481972653,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,16,63424.18262151725,701.2568466964585,0.21146700868363147,1070.7178177773326,290.02485048641637,0.0
EMP0023,2023-05-26,5,2,2023,0,0,78342.3616250507,0,66.51926893826352,4,77,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,64125.439468213706,45571.48603628929,50870.60235608779,100096.61481972653,56973.12898924718,62679.7623765179,16433.199883273188,78342.3616250507,62700.47724328291,13260.39499800204,78342.3616250507,66367.77435392461,15062.610849080924,100096.61481972653,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,17,64252.97034393577,14089.391281114935,0.20977082979872264,1263.866109827007,290.02485048641637,0.0
EMP0023,2023-06-25,6,2,2023,0,0,57797.9963716905,4,62.70821162992149,0,99,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,78342.3616250507,64125.439468213706,45571.48603628929,76660.00587072506,77030.44645067398,66755.26582165164,10521.631332773248,78342.3616250507,59556.808993443825,11393.5100502072,78342.3616250507,64765.070180676,14846.576868753764,100096.61481972653,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,18,63913.23487171233,-6115.238500021835,0.20624977168934927,1191.4560209685083,290.02485048641637,2.50832846519686
EMP0023,2023-07-25,7,3,2023,0,0,61758.938292965446,0,62.77050414303028,6,98,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,57797.9963716905,78342.3616250507,64125.439468213706,60632.96810333094,62986.20315084511,65966.43209656888,10899.311400101808,78342.3616250507,59744.47069171624,11424.01251631746,78342.3616250507,64662.79810918602,14864.161408065209,100096.61481972653,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,19,63805.52004277499,-2046.581749809542,0.20122935151325463,1192.6395787175752,290.02485048641637,0.0
EMP0023,2023-08-24,8,3,2023,0,0,56434.682460663775,0,61.11871144299707,6,99,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,61758.938292965446,57797.9963716905,78342.3616250507,50870.60235608779,51077.589276877145,58663.87237510658,2765.7243141568065,61758.938292965446,60671.817375812236,10766.518820177773,78342.3616250507,65109.222541168245,14494.916628822082,100096.61481972653,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,20,63454.527776960174,-7019.8453162964,0.1988412261139212,1161.2555174169443,290.02485048641637,0.0
EMP0023,2023-09-23,9,3,2023,0,0,70294.06776713289,0,62.9534467259483,14,46,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,56434.682460663775,61758.938292965446,57797.9963716905,45571.48603628929,60487.123842021145,62829.2295069207,6991.407778859352,70294.06776713289,64792.24766428617,8273.930855198898,78342.3616250507,65926.4678682609,14487.087772402474,100096.61481972653,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,21,63765.41595833166,6528.651808801231,0.19445240998383298,1196.1154877930176,290.02485048641637,0.0
EMP0023,2023-10-23,10,4,2023,0,1,69422.16394650587,0,64.96968419606443,2,39,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,70294.06776713289,56434.682460663775,61758.938292965446,64125.439468213706,68532.45124725402,65383.63805810085,7762.274716974456,70294.06776713289,65675.03507733486,8468.828359262596,78342.3616250507,66000.61059319855,14503.904205903134,100096.61481972653,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,22,64011.36152303488,5410.802423470988,0.19014661958600887,1234.4239997252243,290.02485048641637,0.0
EMP0023,2023-11-22,11,4,2023,1,1,86646.7968659119,0,63.99652323629772,5,96,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,69422.16394650587,70294.06776713289,56434.682460663775,78342.3616250507,100096.61481972653,75454.34285985022,9702.748274404543,86646.7968659119,67059.1076174784,11193.435207882603,86646.7968659119,64879.79243038066,11918.847993817855,86646.7968659119,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,23,64954.50466232142,21692.292203590485,0.19658726508673272,1215.9339414896567,290.02485048641637,0.0
EMP0023,2023-12-22,12,4,2023,1,1,89002.87865230965,35,59.78341073157181,7,59,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,86646.7968659119,69422.16394650587,70294.06776713289,57797.9963716905,76660.00587072506,81690.61315490915,10689.897793263812,89002.87865230965,72259.92133091492,13114.38206547569,89002.87865230965,65908.36516217938,13460.726139714907,89002.87865230965,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,24,65916.43962192096,23086.43903038869,0.20319235904619015,1135.8848038998644,290.02485048641637,20.924193756050137
EMP0023,2024-01-21,1,1,2024,0,0,56566.568575146,0,58.296579458871335,2,22,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,89002.87865230965,86646.7968659119,69422.16394650587,61758.938292965446,60632.96810333094,77405.41469778918,18085.378379742273,89002.87865230965,71394.52637794502,14081.564616208632,89002.87865230965,65569.49853483062,13655.381931158396,89002.87865230965,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,25,65556.829197045,-8990.260621898997,0.20212373436588985,1107.6350097185555,290.02485048641637,0.0
EMP0023,2024-02-20,2,1,2024,0,0,48978.88522590626,0,60.990149220780154,4,79,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,56566.568575146,89002.87865230965,86646.7968659119,56434.682460663775,50870.60235608779,64849.44415112063,21258.75192254953,89002.87865230965,70151.89350548544,15879.871093277481,89002.87865230965,65411.85544064883,13850.03018537885,89002.87865230965,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,26,64942.83127218801,-15963.946046281744,0.20601540128173462,1158.812835194823,290.02485048641637,0.0
EMP0023,2024-03-21,3,1,2024,0,0,64397.660936985936,0,66.7980524482261,10,81,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286,48978.88522590626,56566.568575146,89002.87865230965,70294.06776713289,45571.48603628929,56647.70491267939,7709.708064258767,64397.660936985936,69169.15903379428,16050.843631262213,89002.87865230965,66980.70334904022,12387.34553988209,89002.87865230965,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,27,64923.36090307364,-525.6999660877045,0.20223116038007233,1269.1629965162958,290.02485048641637,0.0
