employee_id,date,month,quarter,year,is_holiday_season,is_q4,sales,training_hours,performance_score,deals_closed,customer_meetings,department,region,experience_years,base_performance,territory_size,market_potential,competition_level
EMP0064,2022-07-30,7,3,2022,0,0,30190.210129465348,0,69.28735053889795,5,76,West,Region_B,18,1.1031542774239071,462,0.5391863266756463,0.5925622222009052
EMP0040,2022-07-30,7,3,2022,0,0,65198.151536537865,0,58.33064940332817,4,99,North,Region_E,16,0.8246178899526846,84,1.268554014306309,0.3305226402281036
EMP0113,2022-07-30,7,3,2022,0,0,84757.85660657746,0,81.04501513771456,12,51,South,Region_D,11,1.2924057007151841,183,1.4750671629451424,0.6435241454811491
EMP0092,2022-07-30,7,3,2022,0,0,28700.096805806174,0,63.815769918362854,3,34,South,Region_D,8,0.6177477936242413,299,1.0203077009037933,0.8406228742149475
EMP0090,2022-07-30,7,3,2022,0,0,40489.39207231105,0,75.41667935606121,1,29,Central,Region_E,5,1.2056649616339645,132,0.7473481017431977,0.6153808947170655
EMP0073,2022-07-30,7,3,2022,0,0,42530.87941392394,0,73.71857442634158,1,31,North,Region_B,12,1.293494964248673,279,0.5841068061149974,0.7906783920213839
EMP0136,2022-07-30,7,3,2022,0,0,53723.560692798295,0,72.99813704922099,5,88,North,Region_A,19,1.0730203485959433,198,0.8793056983855488,0.8209747562903021
EMP0025,2022-07-30,7,3,2022,0,0,23896.597793583973,0,56.810342842541594,4,41,South,Region_C,17,0.7184695439627199,489,0.5368869473545328,0.7266950337859277
EMP0104,2022-07-30,7,3,2022,0,0,23022.28996498658,0,60.96381997650169,1,94,East,Region_E,17,0.8215021185177629,306,0.5845170076806819,0.7180946575788013
EMP0022,2022-07-30,7,3,2022,0,0,46413.86398654335,0,60.372778003458336,5,57,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453
EMP0128,2022-07-30,7,3,2022,0,0,40943.340971986414,0,88.69141424769008,5,27,South,Region_B,5,1.3014125094093996,402,0.602916030744145,0.6755369460392163
EMP0088,2022-07-30,7,3,2022,0,0,41768.33444928389,0,71.71493513766832,3,30,North,Region_C,17,1.2706629637689102,147,0.5368218676359914,0.3936964831604432
EMP0059,2022-07-30,7,3,2022,0,0,29452.49052199889,0,70.44079813560361,2,87,South,Region_A,5,1.1471710155185129,65,0.5705687474004298,0.7496934947444209
EMP0039,2022-07-30,7,3,2022,0,0,41429.38348208495,0,56.98449986137214,1,50,Central,Region_C,8,1.1049109007978102,275,0.8500784076946757,0.7515723534213954
EMP0146,2022-07-30,7,3,2022,0,0,53243.7626739022,0,76.58368092561321,2,96,West,Region_B,7,1.127139153528121,370,1.0517225952593399,0.47772199483031297
EMP0035,2022-07-30,7,3,2022,0,0,104236.50571611115,0,84.17908551623495,12,24,North,Region_D,11,1.348507995376758,469,1.3985541885270791,0.724500341761713
EMP0076,2022-07-30,7,3,2022,0,0,70757.43696300982,0,78.12195097569641,6,82,West,Region_D,6,1.1665449564665598,324,1.2771469159274367,0.6908829748150634
EMP0149,2022-07-30,7,3,2022,0,0,29191.03499788674,0,64.43738480013036,1,21,West,Region_D,5,0.7128654790221708,447,0.7931477302610133,0.9274350729647838
EMP0138,2022-07-30,7,3,2022,0,0,53163.94728939399,0,74.63171771378397,7,90,South,Region_B,2,1.334763779951441,177,0.724604822939982,0.6167076612928853
EMP0085,2022-07-30,7,3,2022,0,0,36051.90969811388,0,81.55349633513109,1,92,North,Region_A,13,1.1477849380431033,462,0.6331851252237497,0.3533402657194142
EMP0054,2022-07-30,7,3,2022,0,0,96581.45405566336,0,78.25484207265912,17,65,South,Region_A,8,1.3476911978717676,434,1.454865280663194,0.816527841687038
EMP0145,2022-07-30,7,3,2022,0,0,51128.07660563668,0,80.63512472677682,5,59,East,Region_B,10,1.3179443278551073,211,0.9087341710980964,0.3177704489622414
EMP0018,2022-07-30,7,3,2022,0,0,30109.125677586242,0,67.84657753451498,5,92,West,Region_E,7,0.9283063384285037,220,0.7030612247347694,0.9599974993905867
EMP0068,2022-07-30,7,3,2022,0,0,47056.963124944436,0,81.98619136531775,4,57,West,Region_A,13,1.3164185827969603,226,0.5534852967473689,0.9709790478182387
EMP0051,2022-07-30,7,3,2022,0,0,54954.092467235794,0,69.49167308270903,8,92,Central,Region_D,15,1.159609768613755,473,1.2260913337226615,0.9830964556237741
EMP0030,2022-07-30,7,3,2022,0,0,69713.24070190071,0,77.7199798250457,6,98,East,Region_B,3,1.2476008369117721,197,1.14517279040945,0.422056500303494
EMP0114,2022-07-30,7,3,2022,0,0,49644.52082460007,0,66.3004095631963,3,49,East,Region_A,2,1.0454103144111437,441,0.976619484126412,0.8870077910918372
EMP0095,2022-07-30,7,3,2022,0,0,25323.059450686265,0,85.37969746271119,3,59,South,Region_C,19,1.322520846941301,241,0.5145446656678819,0.5454112911646178
EMP0093,2022-07-30,7,3,2022,0,0,63754.80507466994,0,81.18530002724842,5,51,East,Region_B,12,1.2531085881704498,285,1.0609379715353864,0.9136575218608415
EMP0117,2022-07-30,7,3,2022,0,0,32275.561334933027,0,60.15407356517988,0,75,Central,Region_C,3,0.6414588294579415,227,0.9542679722190996,0.6840221825567072
EMP0106,2022-07-30,7,3,2022,0,0,62752.51142199317,0,75.38425164701309,5,21,East,Region_C,15,1.2755525381069028,412,1.0321134852653158,0.37502040793784325
EMP0118,2022-07-30,7,3,2022,0,0,32165.776019131954,0,65.40737363082008,1,51,South,Region_D,2,0.8578830759797783,179,0.5878681112426568,0.39717734140941424
EMP0135,2022-07-30,7,3,2022,0,0,48111.16441376401,0,57.96510340931772,4,83,East,Region_A,14,0.7887248276760649,395,1.338898086445934,0.3872638768422868
EMP0005,2022-07-30,7,3,2022,0,0,41412.70659241311,0,80.1251179900759,1,66,East,Region_D,3,1.2879523253890564,184,0.6705241236872915,0.3455361150896957
EMP0144,2022-07-30,7,3,2022,0,0,38532.15446977577,0,69.20435726483288,4,51,North,Region_B,6,1.2122850248529924,181,0.6819281304952711,0.903249934709462
EMP0105,2022-07-30,7,3,2022,0,0,24644.15304537198,0,75.24282537624619,3,77,West,Region_B,14,0.9700277729065183,414,0.5623413625112414,0.40341736433435865
EMP0067,2022-07-30,7,3,2022,0,0,46739.196928487356,0,78.72209680490646,4,23,West,Region_A,13,1.1919270083578994,404,0.6031238688359326,0.9317870346756966
EMP0052,2022-07-30,7,3,2022,0,0,63738.346629051564,0,70.90980384631752,7,49,West,Region_B,19,1.2361489558149628,368,0.933520737580742,0.8208298500993807
EMP0019,2022-07-30,7,3,2022,0,0,56413.66411719908,0,70.6605261356196,5,85,East,Region_C,2,1.0994832385070346,111,1.1334037565104236,0.9100224131314023
EMP0007,2022-07-30,7,3,2022,0,0,22875.44960025922,0,74.95078311719261,2,45,West,Region_D,7,1.0879973262260967,313,0.5343885211152184,0.9365242814551474
EMP0110,2022-07-30,7,3,2022,0,0,29930.539453875906,0,55.44097468848906,4,46,South,Region_A,12,0.702064242236451,474,0.8374468338719181,0.9297531780015086
EMP0148,2022-07-30,7,3,2022,0,0,50407.61250685995,0,62.59391885445773,4,96,West,Region_B,3,0.7945377527995632,127,1.1031974021769795,0.8647951042738101
EMP0070,2022-07-30,7,3,2022,0,0,46697.44422251652,0,63.06780584013793,5,93,South,Region_E,5,0.8345686173584516,74,1.0537030523458006,0.44890952651696026
EMP0101,2022-07-30,7,3,2022,0,0,30631.47571604435,0,54.670986171328586,4,59,Central,Region_B,19,0.632694893013183,54,0.8450826278223867,0.5433334501378785
EMP0047,2022-07-30,7,3,2022,0,0,45973.91756307196,0,63.80213913355448,3,75,North,Region_D,13,0.7554191628096337,313,1.2019668772577035,0.8570548686052707
EMP0130,2022-07-30,7,3,2022,0,0,80916.74750593163,0,75.2011069218826,5,23,Central,Region_B,19,1.15515875557368,341,1.2161790747329522,0.7193205553441285
EMP0094,2022-07-30,7,3,2022,0,0,71117.75101816031,0,67.41432394783031,7,25,North,Region_A,16,0.98403677361478,456,1.2551372556736191,0.7342166859474252
EMP0112,2022-07-30,7,3,2022,0,0,18506.883668834478,0,58.61901210253307,1,28,West,Region_C,9,0.6641869965293138,292,0.518242481428361,0.787873023656495
EMP0134,2022-07-30,7,3,2022,0,0,29396.80799107848,0,67.04065322945289,5,28,South,Region_A,9,0.9393045370419087,78,0.6042469660518095,0.888307742386296
EMP0011,2022-07-30,7,3,2022,0,0,26695.98597812026,0,59.401550909448154,1,59,South,Region_A,13,0.7127393799798101,64,0.6652669390630025,0.31094548471883576
EMP0017,2022-07-30,7,3,2022,0,0,29512.701264823892,0,58.23526705080994,6,94,West,Region_E,19,0.6251433485493874,280,0.9753702231821118,0.6942929003834686
EMP0049,2022-07-30,7,3,2022,0,0,22267.44871580656,0,53.61009921988063,1,73,East,Region_A,17,0.6298785509993715,375,0.8032655146732228,0.6759576990376588
EMP0069,2022-07-30,7,3,2022,0,0,57807.637409187715,0,69.92573362627667,8,22,East,Region_D,9,0.8554509100723319,255,1.1767699044243032,0.6377646647498497
EMP0048,2022-07-30,7,3,2022,0,0,54090.246247567164,0,69.5463161729991,7,55,West,Region_C,15,0.9004663621119552,371,0.938474123018087,0.7704182947066396
EMP0081,2022-07-30,7,3,2022,0,0,30744.926344868283,0,74.08212824500492,4,30,West,Region_E,4,1.0430834275210565,69,0.5754345470897693,0.41635080233647703
EMP0029,2022-07-30,7,3,2022,0,0,69651.10831157868,0,79.01390651030619,9,64,North,Region_D,6,1.1566502454327054,308,1.090892943188242,0.7742950532895977
EMP0003,2022-07-30,7,3,2022,0,0,26277.980171916643,0,63.80134402484199,0,35,West,Region_B,1,0.8433937943676302,71,0.5070663052197174,0.316143697528991
EMP0028,2022-07-30,7,3,2022,0,0,89129.49209854615,0,71.4920778668245,6,92,North,Region_E,2,1.1068237686087157,444,1.316431873219384,0.8588415874891857
EMP0150,2022-07-30,7,3,2022,0,0,34811.71083084002,0,55.39851817569011,5,28,South,Region_A,19,0.6982215117301668,452,1.0830415609696922,0.5949971854147486
EMP0086,2022-07-30,7,3,2022,0,0,38778.15514260799,0,74.7941919541199,3,84,South,Region_C,5,1.0907321567486319,499,0.5827484200353061,0.9136630401480549
EMP0080,2022-07-30,7,3,2022,0,0,18414.849386100595,0,67.80181067937372,3,31,West,Region_E,13,0.6345279295604609,198,0.5434007832981728,0.9472503311565171
EMP0124,2022-07-30,7,3,2022,0,0,55849.919933307785,0,75.85297980742847,8,46,South,Region_C,6,1.0318248495317064,112,1.0027203900924793,0.4625488866027721
EMP0133,2022-07-30,7,3,2022,0,0,38657.376005161685,0,60.75446218540302,3,21,West,Region_C,12,0.6817701313801596,373,1.2900846371240866,0.31611582335134625
EMP0050,2022-07-30,7,3,2022,0,0,42631.52397196109,0,72.01051749770426,3,41,Central,Region_A,8,1.2159948424788887,157,1.1228904758190001,0.3597432254956376
EMP0139,2022-07-30,7,3,2022,0,0,23225.216397791897,0,63.196266092102285,1,79,East,Region_A,7,0.732410653942379,393,0.8114731711327574,0.8463469952822613
EMP0123,2022-07-30,7,3,2022,0,0,46349.99079448672,0,72.88250410499046,11,53,East,Region_C,14,1.0184523398152954,181,0.8161965822964946,0.7118146730565397
EMP0027,2022-07-30,7,3,2022,0,0,26633.13038520857,0,57.764758439639685,1,45,West,Region_B,6,0.7936442172092003,373,0.5808533263327152,0.5587581192429831
EMP0031,2022-07-30,7,3,2022,0,0,21873.5764857938,0,59.74787388129247,4,48,North,Region_B,8,0.7100167553167945,490,0.6134735212405891,0.947285532794994
EMP0046,2022-07-30,7,3,2022,0,0,79224.76918488847,0,76.33839693132533,11,85,Central,Region_B,3,0.8049655548755664,457,1.4132405525564713,0.6579396792026564
EMP0103,2022-07-30,7,3,2022,0,0,40176.748005146714,0,56.718658032570325,1,36,South,Region_E,9,0.6738324689829969,96,1.1279003894909079,0.35723132236421035
EMP0001,2022-07-30,7,3,2022,0,0,66943.55523209523,0,84.42185778165127,9,68,West,Region_E,15,1.185595153449124,238,1.0968501579464869,0.6120829269975138
EMP0044,2022-07-30,7,3,2022,0,0,33285.90728406571,0,59.40065634431735,3,33,South,Region_C,8,0.6563329046796351,163,1.1150072266991697,0.9930376950729842
EMP0087,2022-07-30,7,3,2022,0,0,41199.45779095827,0,59.41661088010967,5,24,East,Region_E,5,0.6210935795978015,338,1.2776022837352254,0.6362590573064483
EMP0082,2022-07-30,7,3,2022,0,0,99656.25897806349,0,74.8758639923988,14,96,North,Region_A,3,1.3209264083927912,490,1.4152543416691064,0.9710916851854923
EMP0012,2022-07-30,7,3,2022,0,0,59606.029358974854,0,71.08545528110072,11,68,North,Region_A,12,0.8347905397744304,112,1.3154614284548343,0.7948001406933319
EMP0053,2022-07-30,7,3,2022,0,0,46100.371892423675,0,74.7400178617963,3,90,South,Region_E,9,1.150799920612293,178,0.6732943200708458,0.4095059298697602
EMP0071,2022-07-30,7,3,2022,0,0,56417.34878805773,0,61.6479256496208,7,53,Central,Region_A,7,0.6729648824389522,91,1.4742482085344102,0.9971518694212304
EMP0032,2022-07-30,7,3,2022,0,0,76944.62615285539,0,64.08755609653326,6,28,South,Region_C,7,1.1279872368273431,395,1.4821683433294357,0.66164512388971
EMP0066,2022-07-30,7,3,2022,0,0,57174.15759749884,0,77.47954517323463,11,93,West,Region_B,17,1.2211303685935975,201,1.367116607209722,0.6933066845006415
EMP0137,2022-07-30,7,3,2022,0,0,42870.40934020499,0,68.21027366033178,7,50,South,Region_D,9,0.6914138400445502,293,1.0373956029379228,0.9438989314889323
EMP0008,2022-07-30,7,3,2022,0,0,35568.058364735596,0,79.57721287384963,2,42,West,Region_B,8,1.204289128254122,439,0.7079416628681888,0.697390229473994
EMP0125,2022-07-30,7,3,2022,0,0,37430.61966127067,0,71.78538181743045,8,91,North,Region_B,14,0.6532952899126535,153,1.124237995913992,0.38182862849585486
EMP0015,2022-07-30,7,3,2022,0,0,76963.88047487408,0,67.4825872294172,3,21,West,Region_C,3,0.9777719401295594,150,1.4717120953891039,0.8942396769862586
EMP0129,2022-07-30,7,3,2022,0,0,52599.67570992407,0,75.2892185337395,4,81,West,Region_E,15,1.2378362926236428,310,0.9863574819956078,0.5862686239598452
EMP0142,2022-07-30,7,3,2022,0,0,24069.307476538783,0,61.775347795551916,1,45,East,Region_C,19,0.8795095992394664,207,0.6906877206636666,0.3255847674936664
EMP0122,2022-07-30,7,3,2022,0,0,58181.57482864479,0,65.14419742381754,8,63,East,Region_A,5,0.7613018560381956,335,1.3251326766927973,0.43048349075170084
EMP0079,2022-07-30,7,3,2022,0,0,26211.67601197014,0,67.88367232250792,10,70,West,Region_A,17,0.6663130573546834,466,0.7235958385194526,0.9742557776084279
EMP0109,2022-07-30,7,3,2022,0,0,38995.44931247283,0,65.37118130326671,4,48,West,Region_A,4,0.8840834426234437,282,0.9984421989290573,0.3608442016611966
EMP0045,2022-07-30,7,3,2022,0,0,83801.02052729018,0,84.77109161835324,11,28,South,Region_C,10,1.3018984575423642,322,1.3486697949246744,0.3956349320094201
EMP0102,2022-07-30,7,3,2022,0,0,67055.42575327295,0,67.54871156144151,10,37,Central,Region_A,5,0.9686230144261806,395,1.3942172628959257,0.3901238788097507
EMP0133,2022-08-29,8,3,2022,0,0,53098.392922469815,0,62.684248697229435,2,63,West,Region_C,12,0.6817701313801596,373,1.2900846371240866,0.31611582335134625
EMP0142,2022-08-29,8,3,2022,0,0,35998.65716839549,0,62.425595577829,4,54,East,Region_C,19,0.8795095992394664,207,0.6906877206636666,0.3255847674936664
EMP0038,2022-08-29,8,3,2022,0,0,23924.824795772827,0,64.66125611088388,5,97,West,Region_C,17,0.8464486334819113,225,0.5936747678280925,0.5574010621416035
EMP0060,2022-08-29,8,3,2022,0,0,36091.74686738726,0,69.9762224095433,5,96,North,Region_D,12,0.9105359409652175,429,0.6285003532339102,0.867842923715202
EMP0124,2022-08-29,8,3,2022,0,0,47410.087028701055,0,78.91787186180129,2,75,South,Region_C,6,1.0318248495317064,112,1.0027203900924793,0.4625488866027721
EMP0053,2022-08-29,8,3,2022,0,0,48725.172857447906,0,70.71613998290414,5,32,South,Region_E,9,1.150799920612293,178,0.6732943200708458,0.4095059298697602
EMP0096,2022-08-29,8,3,2022,0,0,73679.81280092646,0,67.55612528102873,5,59,South,Region_B,15,0.9499799376189833,496,1.2263970326502283,0.683212414829378
EMP0098,2022-08-29,8,3,2022,0,0,50927.87465479573,0,69.10890971475817,3,80,North,Region_B,17,0.8065955106391667,118,1.480032575285477,0.6448326657950086
EMP0092,2022-08-29,8,3,2022,0,0,34077.789805324355,0,59.01887745142369,3,78,South,Region_D,8,0.6177477936242413,299,1.0203077009037933,0.8406228742149475
EMP0044,2022-08-29,8,3,2022,0,0,33396.59899090187,0,70.29717750061664,2,43,South,Region_C,8,0.6563329046796351,163,1.1150072266991697,0.9930376950729842
EMP0050,2022-08-29,8,3,2022,0,0,77703.2928599921,0,68.33437883121339,10,88,Central,Region_A,8,1.2159948424788887,157,1.1228904758190001,0.3597432254956376
EMP0123,2022-08-29,8,3,2022,0,0,38511.520121711736,0,69.9052983687858,2,71,East,Region_C,14,1.0184523398152954,181,0.8161965822964946,0.7118146730565397
EMP0023,2022-08-29,8,3,2022,0,0,51077.589276877145,0,64.39100714301637,3,72,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286
EMP0010,2022-08-29,8,3,2022,0,0,47105.77431638322,0,72.98602415447436,5,34,West,Region_A,8,1.275627078942521,286,0.7713490317738959,0.8801162564063505
EMP0138,2022-08-29,8,3,2022,0,0,51488.7193207194,0,76.63192895256809,2,46,South,Region_B,2,1.334763779951441,177,0.724604822939982,0.6167076612928853
EMP0013,2022-08-29,8,3,2022,0,0,62417.19586229269,0,70.6518988829164,8,37,East,Region_C,1,1.084767979824809,280,1.1510770255019445,0.9404717728806465
EMP0009,2022-08-29,8,3,2022,0,0,70291.05368104567,0,70.29623298972828,10,62,Central,Region_B,12,1.3515991532513512,495,1.4266588657937942,0.8090903970994946
EMP0054,2022-08-29,8,3,2022,0,0,114027.14079178746,0,76.74397914826437,5,46,South,Region_A,8,1.3476911978717676,434,1.454865280663194,0.816527841687038
EMP0141,2022-08-29,8,3,2022,0,0,41923.1548839633,0,70.31109276043163,4,44,West,Region_E,8,1.0017560082649941,306,0.8099369262686109,0.5781226808203185
EMP0011,2022-08-29,8,3,2022,0,0,27184.958449984682,0,61.10494458882533,3,99,South,Region_A,13,0.7127393799798101,64,0.6652669390630025,0.31094548471883576
EMP0122,2022-08-29,8,3,2022,0,0,59678.76912576947,0,58.949088958271375,7,96,East,Region_A,5,0.7613018560381956,335,1.3251326766927973,0.43048349075170084
EMP0074,2022-08-29,8,3,2022,0,0,35189.84397574703,0,65.10626749967324,2,61,South,Region_A,18,1.3135175270214212,243,0.5813487806418998,0.35938639985963433
EMP0020,2022-08-29,8,3,2022,0,0,38151.74353186936,0,66.14668640160305,2,75,West,Region_D,12,0.9332079582962929,495,1.0393422419156506,0.8652081086148438
EMP0043,2022-08-29,8,3,2022,0,0,42354.29197578089,0,73.7917370737592,3,74,Central,Region_E,1,0.8535376041250221,177,0.8726868670940493,0.5762840267666305
EMP0017,2022-08-29,8,3,2022,0,0,29873.97519310356,0,63.15863710995201,9,25,West,Region_E,19,0.6251433485493874,280,0.9753702231821118,0.6942929003834686
EMP0012,2022-08-29,8,3,2022,0,0,46068.07141330011,0,66.50729360394217,4,58,North,Region_A,12,0.8347905397744304,112,1.3154614284548343,0.7948001406933319
EMP0037,2022-08-29,8,3,2022,0,0,28460.313807272538,0,64.15303855424824,4,79,East,Region_E,9,0.7407402021418763,117,0.7372490874968001,0.5277797887114873
EMP0061,2022-08-29,8,3,2022,0,0,49017.3754283511,0,73.10046395330939,6,59,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176
EMP0049,2022-08-29,8,3,2022,0,0,27229.348327463587,0,54.43773252859235,3,26,East,Region_A,17,0.6298785509993715,375,0.8032655146732228,0.6759576990376588
EMP0081,2022-08-29,8,3,2022,0,0,39797.300290478546,0,73.79000681047621,6,84,West,Region_E,4,1.0430834275210565,69,0.5754345470897693,0.41635080233647703
EMP0120,2022-08-29,8,3,2022,0,0,59972.59989618049,0,72.0367213774297,10,41,North,Region_E,12,0.9268146343487335,422,1.2308674752036444,0.9568383197747264
EMP0048,2022-08-29,8,3,2022,0,0,47383.66811299727,0,65.93718633690193,6,45,West,Region_C,15,0.9004663621119552,371,0.938474123018087,0.7704182947066396
EMP0127,2022-08-29,8,3,2022,0,0,82829.91421955699,0,77.3322073533447,7,40,East,Region_D,6,1.2019224960310582,460,1.243946292572677,0.32347270431504554
EMP0082,2022-08-29,8,3,2022,0,0,105789.86975857826,0,74.33234526888317,15,31,North,Region_A,3,1.3209264083927912,490,1.4152543416691064,0.9710916851854923
EMP0047,2022-08-29,8,3,2022,0,0,45242.39409467287,0,64.42777112636402,2,25,North,Region_D,13,0.7554191628096337,313,1.2019668772577035,0.8570548686052707
EMP0003,2022-08-29,8,3,2022,0,0,25878.448307195675,0,68.34750443556479,3,24,West,Region_B,1,0.8433937943676302,71,0.5070663052197174,0.316143697528991
EMP0075,2022-08-29,8,3,2022,0,0,113720.29072184337,0,75.32522581491581,16,46,East,Region_E,1,1.3042879749107334,194,1.4472485773838586,0.9902007446760096
EMP0080,2022-08-29,8,3,2022,0,0,18843.34832198291,0,61.62275795136719,4,82,West,Region_E,13,0.6345279295604609,198,0.5434007832981728,0.9472503311565171
EMP0006,2022-08-29,8,3,2022,0,0,36427.89453334013,0,62.69959318147365,2,41,West,Region_A,14,1.2467178784931687,314,0.5159662522202142,0.4616256779355043
EMP0021,2022-08-29,8,3,2022,0,0,51595.954968039485,0,74.99868680602665,6,80,West,Region_A,7,1.3254627532366032,434,0.7279351625419417,0.5989754520383794
EMP0083,2022-08-29,8,3,2022,0,0,31043.352326809087,0,61.40689555389014,2,93,West,Region_D,8,0.7357439231164524,213,0.9636984049399822,0.547346559618237
EMP0040,2022-08-29,8,3,2022,0,0,52972.40980355554,0,61.00139043233451,5,31,North,Region_E,16,0.8246178899526846,84,1.268554014306309,0.3305226402281036
EMP0144,2022-08-29,8,3,2022,0,0,33943.41877814044,0,72.03437061403395,1,62,North,Region_B,6,1.2122850248529924,181,0.6819281304952711,0.903249934709462
EMP0058,2022-08-29,8,3,2022,0,0,73543.08739367887,0,81.61684280162754,9,38,South,Region_B,5,1.3093443098384379,229,0.8746126146264712,0.7381019409999654
EMP0005,2022-08-29,8,3,2022,0,0,46815.6180505289,0,77.3440448931513,6,82,East,Region_D,3,1.2879523253890564,184,0.6705241236872915,0.3455361150896957
EMP0056,2022-08-29,8,3,2022,0,0,40183.78779521892,0,66.11462969370282,7,31,Central,Region_D,5,0.6753255906148481,143,1.3554605840110072,0.7925605015660165
EMP0147,2022-08-29,8,3,2022,0,0,42244.11585027051,0,64.52155792830547,6,29,East,Region_E,8,0.683286865587659,288,1.0694435177635002,0.9212223377594521
EMP0016,2022-08-29,8,3,2022,0,0,67558.35588175326,0,63.74949086302549,11,81,Central,Region_B,14,0.9950364770915126,442,1.2106628896857874,0.37762357456828194
EMP0115,2022-08-29,8,3,2022,0,0,84060.91973135776,0,71.93234766176695,6,31,Central,Region_B,4,0.9403491508931334,274,1.236247183698488,0.6708880162267816
EMP0105,2022-08-29,8,3,2022,0,0,30893.076318193787,0,75.38820561466655,2,21,West,Region_B,14,0.9700277729065183,414,0.5623413625112414,0.40341736433435865
EMP0135,2022-08-29,8,3,2022,0,0,62282.73139547166,0,65.99938820037261,6,87,East,Region_A,14,0.7887248276760649,395,1.338898086445934,0.3872638768422868
EMP0077,2022-08-29,8,3,2022,0,0,20537.943744453998,0,67.20400911436474,3,89,East,Region_B,19,0.6889579858449211,222,0.5113536447674191,0.6280624493958884
EMP0121,2022-08-29,8,3,2022,0,0,58334.13379158449,0,74.03395388166547,9,21,West,Region_C,3,1.3411595388717688,369,1.074473113179912,0.8892801437307903
EMP0126,2022-08-29,8,3,2022,0,0,97754.87953306895,0,68.190012008094,11,85,East,Region_C,8,1.1549740859226707,64,1.3786291153734382,0.646796538482776
EMP0057,2022-08-29,8,3,2022,0,0,40152.813642325564,0,74.02322615241178,4,67,West,Region_B,16,1.2455303816406236,149,0.6732018699100152,0.6036961544665811
EMP0079,2022-08-29,8,3,2022,0,0,23520.872034689157,0,53.69259908791507,3,97,West,Region_A,17,0.6663130573546834,466,0.7235958385194526,0.9742557776084279
EMP0110,2022-08-29,8,3,2022,0,0,28464.948415135823,0,65.31782243925979,1,86,South,Region_A,12,0.702064242236451,474,0.8374468338719181,0.9297531780015086
EMP0019,2022-08-29,8,3,2022,0,0,64215.86301310886,0,66.30344965280321,2,93,East,Region_C,2,1.0994832385070346,111,1.1334037565104236,0.9100224131314023
EMP0045,2022-08-29,8,3,2022,0,0,98435.74798477857,0,76.59252916435234,8,25,South,Region_C,10,1.3018984575423642,322,1.3486697949246744,0.3956349320094201
EMP0091,2022-08-29,8,3,2022,0,0,82170.07125860977,0,71.36402578240036,3,76,North,Region_C,13,1.084939707560704,495,1.3782206674791921,0.82989939252056
EMP0041,2022-08-29,8,3,2022,0,0,93702.52232532237,0,83.00495502779296,12,35,West,Region_D,14,1.3318915121763588,148,1.247718773897414,0.9671502929167672
EMP0052,2022-08-29,8,3,2022,0,0,57338.142034061515,0,80.7880970893621,4,75,West,Region_B,19,1.2361489558149628,368,0.933520737580742,0.8208298500993807
EMP0113,2022-08-29,8,3,2022,0,0,97293.0885676435,0,81.8524494146114,7,65,South,Region_D,11,1.2924057007151841,183,1.4750671629451424,0.6435241454811491
EMP0104,2022-08-29,8,3,2022,0,0,20941.902431814524,0,60.57540800254629,1,99,East,Region_E,17,0.8215021185177629,306,0.5845170076806819,0.7180946575788013
EMP0097,2022-08-29,8,3,2022,0,0,105407.06546672233,0,73.0288749046846,7,22,North,Region_D,10,1.2898909669973961,182,1.2964717756738773,0.6215427655623207
EMP0106,2022-08-29,8,3,2022,0,0,60565.45566717587,0,79.25855445161395,6,69,East,Region_C,15,1.2755525381069028,412,1.0321134852653158,0.37502040793784325
EMP0076,2022-08-29,8,3,2022,0,0,90226.80379186202,0,79.51742211853443,8,36,West,Region_D,6,1.1665449564665598,324,1.2771469159274367,0.6908829748150634
EMP0055,2022-08-29,8,3,2022,0,0,23739.831673065615,0,65.1553895883048,3,79,Central,Region_E,3,0.7981847916009259,193,0.658646447642491,0.38411525346394954
EMP0146,2022-08-29,8,3,2022,0,0,68486.09062212947,0,68.66107097511872,5,26,West,Region_B,7,1.127139153528121,370,1.0517225952593399,0.47772199483031297
EMP0042,2022-08-29,8,3,2022,0,0,84048.30625565704,0,81.70864729806132,13,63,Central,Region_A,14,1.3733238552349356,148,1.4803315837160458,0.35274237920428975
EMP0018,2022-08-29,8,3,2022,0,0,34547.273753947746,0,63.66185007222245,3,96,West,Region_E,7,0.9283063384285037,220,0.7030612247347694,0.9599974993905867
EMP0039,2022-08-29,8,3,2022,0,0,37713.65080104031,0,75.53158734511949,9,71,Central,Region_C,8,1.1049109007978102,275,0.8500784076946757,0.7515723534213954
EMP0059,2022-08-29,8,3,2022,0,0,32892.842857388976,0,81.83755008004766,4,72,South,Region_A,5,1.1471710155185129,65,0.5705687474004298,0.7496934947444209
EMP0109,2022-08-29,8,3,2022,0,0,44549.87263645972,0,75.47060983801427,6,48,West,Region_A,4,0.8840834426234437,282,0.9984421989290573,0.3608442016611966
EMP0078,2022-08-29,8,3,2022,0,0,35588.84213775545,0,66.19304501568837,2,28,South,Region_D,8,0.6940209974216839,410,1.244211656943298,0.7767275989678363
EMP0051,2022-08-29,8,3,2022,0,0,67344.19069296433,0,72.90827727309778,6,28,Central,Region_D,15,1.159609768613755,473,1.2260913337226615,0.9830964556237741
